 sp           95.84,2.11,-668.13    4.21    255,255,0    0.56    0.48    2.01
 sp           -562.22,5.56,73.08    11.12    255,255,0    0.89    0.41    1.36
 sp           -671.88,2.15,-6.72    4.30    255,255,0    0.37    0.77    1.53
 sp           433.08,4.30,-590.78    8.60    255,255,0    0.77    0.31    1.51
 sp           -135.26,4.79,198.91    9.58    255,255,0    0.25    0.54    2.10
 sp           -899.67,3.40,26.08    6.80    255,255,0    0.39    0.99    2.03
 sp           -199.07,5.56,-407.22    11.11    255,255,0    0.13    0.35    1.03
 sp           962.92,2.72,-266.30    5.44    255,255,0    0.18    0.21    1.75
 sp           400.58,4.36,553.45    8.72    255,255,0    0.70    0.57    2.41
 sp           -758.01,2.86,-344.46    5.72    255,255,0    0.31    0.51    1.62
 sp           -748.79,1.90,-99.40    3.80    255,255,0    0.68    0.36    1.63
 sp           -445.74,2.28,-544.43    4.56    255,255,0    0.17    0.60    2.50
 sp           803.03,4.31,283.26    8.62    255,255,0    0.32    0.92    1.89
 sp           -70.42,2.80,-818.56    5.61    255,255,0    0.46    0.50    1.30
 sp           811.95,4.84,-504.82    9.68    255,255,0    0.92    0.15    1.10
 sp           -536.64,3.84,-841.05    7.68    255,255,0    0.70    0.97    2.13
 sp           -655.80,3.95,484.56    7.91    255,255,0    0.86    0.07    2.23
 sp           -563.29,1.08,-568.89    2.16    255,255,0    0.12    0.55    2.04
 sp           -446.68,2.45,-872.14    4.89    255,255,0    0.40    0.73    1.24
 sp           781.47,5.09,212.62    10.18    255,255,0    0.05    0.39    1.01
 sp           813.36,1.84,-554.85    3.68    255,255,0    0.81    0.54    1.67
 sp           -77.73,1.11,-224.06    2.22    255,255,0    0.56    0.52    2.40
 sp           627.08,3.97,160.30    7.94    255,255,0    0.91    0.39    2.30
 sp           -439.28,4.18,848.57    8.35    255,255,0    0.46    0.13    1.39
 sp           -639.77,2.41,63.01    4.82    255,255,0    0.45    0.94    2.09
 sp           -497.13,7.89,-611.09    15.78    255,255,0    0.41    0.64    2.06
 sp           130.37,1.14,856.09    2.27    255,255,0    0.10    0.19    2.15
 sp           136.82,3.95,-162.41    7.91    255,255,0    0.28    0.55    1.12
 sp           -781.54,3.00,-290.29    6.00    255,255,0    0.44    0.63    2.17
 sp           -962.98,1.32,12.71    2.64    255,255,0    0.42    0.12    1.29
 sp           -131.47,1.06,-100.50    2.13    255,255,0    0.24    0.56    1.54
 sp           223.37,7.77,-335.24    15.54    255,255,0    0.43    0.94    2.26
 sp           -32.76,1.54,-682.62    3.09    255,255,0    0.32    0.83    1.96
 sp           -297.32,7.19,-144.43    14.38    255,255,0    0.14    0.16    1.62
 sp           -358.53,4.61,932.95    9.21    255,255,0    0.96    0.15    1.18
 sp           735.62,4.53,424.96    9.06    255,255,0    0.28    0.97    1.05
 sp           703.53,1.01,-412.85    2.03    255,255,0    0.25    0.26    1.23
 sp           812.46,5.47,-577.40    10.95    255,255,0    0.94    0.06    2.19
 sp           885.59,1.42,-368.81    2.83    255,255,0    0.10    0.69    2.38
 sp           878.70,1.26,-389.35    2.52    255,255,0    0.46    0.21    1.36
 sp           436.69,2.02,-790.39    4.05    255,255,0    0.04    0.86    1.98
 sp           403.17,1.50,-246.45    3.01    255,255,0    0.82    0.42    2.37
 sp           -277.93,1.05,9.17    2.10    255,255,0    0.35    0.71    2.03
 sp           165.81,3.34,-819.17    6.68    255,255,0    0.50    0.56    1.89
 sp           445.32,1.14,-558.58    2.28    255,255,0    0.19    0.77    1.45
 sp           493.49,5.70,-90.33    11.41    255,255,0    0.54    0.69    1.93
 sp           15.67,4.40,227.56    8.80    255,255,0    0.81    0.36    2.25
 sp           432.23,8.73,546.11    17.46    255,255,0    0.00    0.75    1.20
 sp           -51.06,2.27,-250.95    4.53    255,255,0    0.99    0.04    2.26
 sp           -249.80,3.35,68.33    6.71    255,255,0    0.99    0.04    2.31
 sp           -272.83,3.12,704.70    6.24    255,255,0    0.20    0.19    1.21
 sp           -800.32,1.21,-183.19    2.42    255,255,0    0.34    0.60    1.31
 sp           -47.80,4.15,-352.26    8.30    255,255,0    0.93    0.22    2.29
 sp           166.78,5.53,-346.37    11.07    255,255,0    0.34    0.79    2.29
 sp           468.85,4.36,318.94    8.72    255,255,0    0.34    0.27    1.14
 sp           -824.36,7.43,-530.56    14.86    255,255,0    0.13    0.63    1.32
 sp           -215.88,7.08,-169.03    14.15    255,255,0    0.49    0.50    2.36
 sp           -332.82,2.22,179.79    4.45    255,255,0    0.98    0.13    1.44
 sp           556.02,3.38,558.15    6.77    255,255,0    0.45    0.31    2.15
 sp           -63.42,1.62,-700.24    3.24    255,255,0    0.73    0.60    1.56
 sp           695.44,1.08,-84.65    2.17    255,255,0    0.76    0.81    2.15
 sp           775.71,2.26,-360.84    4.51    255,255,0    0.18    0.79    1.43
 sp           245.24,3.10,-955.69    6.19    255,255,0    0.38    0.21    2.00
 sp           -698.14,2.05,-349.03    4.11    255,255,0    0.71    0.60    1.96
 sp           -114.91,4.28,-718.43    8.57    255,255,0    0.33    0.76    1.58
 sp           -786.88,4.25,237.42    8.51    255,255,0    0.16    0.77    1.38
 sp           -281.75,7.20,-40.25    14.39    255,255,0    0.00    0.59    1.46
 sp           -655.95,4.76,13.96    9.51    255,255,0    0.37    0.68    1.95
 sp           -426.93,7.22,182.33    14.44    255,255,0    0.92    0.75    2.27
 sp           69.07,1.98,-136.54    3.97    255,255,0    0.16    0.84    1.52
 sp           -629.28,2.91,90.20    5.82    255,255,0    0.09    0.80    2.45
 sp           267.55,2.52,661.45    5.04    255,255,0    0.48    0.96    1.92
 sp           618.91,4.17,-564.59    8.34    255,255,0    0.48    0.77    1.57
 sp           617.45,1.81,167.13    3.62    255,255,0    0.99    0.51    1.35
 sp           -703.55,4.04,690.65    8.09    255,255,0    0.32    0.02    2.42
 sp           6.79,3.18,939.58    6.36    255,255,0    1.00    0.90    2.20
 sp           278.85,1.98,93.24    3.95    255,255,0    0.96    0.32    1.43
 sp           526.00,6.74,-832.41    13.47    255,255,0    0.72    0.79    1.91
 sp           -418.32,6.55,-730.28    13.10    255,255,0    0.20    0.66    1.55
 sp           428.79,5.74,436.85    11.49    255,255,0    0.35    0.44    1.48
 sp           340.50,5.29,-713.75    10.59    255,255,0    0.02    0.09    1.54
 sp           -208.81,1.50,-265.71    2.99    255,255,0    0.93    0.48    2.12
 sp           663.74,2.77,301.90    5.53    255,255,0    0.19    0.64    1.11
 sp           22.58,2.60,-875.13    5.21    255,255,0    0.07    0.80    1.77
 sp           -727.77,1.39,-252.31    2.78    255,255,0    0.64    0.49    2.16
 sp           -315.40,2.98,-798.84    5.95    255,255,0    0.09    0.61    1.42
 sp           572.30,3.34,-94.78    6.67    255,255,0    0.85    0.92    1.79
 sp           859.97,4.69,112.01    9.38    255,255,0    0.95    0.90    1.77
 sp           65.67,3.35,-904.50    6.70    255,255,0    0.79    0.90    1.28
 sp           -324.70,4.27,-569.88    8.54    255,255,0    0.60    0.01    1.39
 sp           79.39,2.94,-348.02    5.88    255,255,0    0.52    0.65    1.49
 sp           450.36,1.37,-333.72    2.74    255,255,0    0.93    0.28    1.81
 sp           292.41,1.82,-283.38    3.64    255,255,0    0.98    0.08    1.64
 sp           -755.03,3.46,134.35    6.93    255,255,0    0.33    0.60    1.04
 sp           -473.92,1.89,788.05    3.78    255,255,0    0.24    0.41    2.39
 sp           29.78,2.70,-933.38    5.41    255,255,0    0.62    0.10    1.14
 sp           722.09,8.19,5.32    16.38    255,255,0    0.08    0.84    2.47
 sp           -130.23,3.51,-302.42    7.02    255,255,0    0.36    0.86    1.47
 sp           253.63,5.86,-592.26    11.73    255,255,0    0.50    0.40    2.03
 sp           -221.78,6.38,844.47    12.75    255,255,0    0.07    0.55    2.20
 sp           229.22,2.83,-897.33    5.65    255,255,0    0.30    0.88    2.28
 sp           -278.42,2.24,-915.77    4.48    255,255,0    0.96    0.12    2.03
 sp           -766.72,1.01,112.77    2.01    255,255,0    0.98    0.67    1.03
 sp           -705.24,4.21,588.14    8.41    255,255,0    0.36    0.15    1.60
 sp           87.76,5.44,296.13    10.89    255,255,0    0.77    0.82    1.40
 sp           221.06,1.14,-728.91    2.27    255,255,0    0.13    0.32    2.33
 sp           -710.54,2.72,124.85    5.44    255,255,0    0.41    0.69    1.19
 sp           -721.82,1.71,-309.16    3.41    255,255,0    0.93    0.30    2.32
 sp           291.67,2.61,-698.45    5.22    255,255,0    0.48    0.80    2.16
 sp           -732.01,1.83,-14.11    3.66    255,255,0    0.76    0.36    1.14
 sp           748.06,4.63,319.57    9.26    255,255,0    0.80    0.80    2.12
 sp           765.07,1.46,448.16    2.93    255,255,0    0.76    0.23    2.02
 sp           443.06,2.38,-56.73    4.77    255,255,0    0.25    0.19    1.32
 sp           388.33,4.55,507.60    9.09    255,255,0    0.75    0.51    1.93
 sp           787.78,4.04,-214.09    8.07    255,255,0    0.02    0.02    1.88
 sp           477.65,2.72,-44.29    5.44    255,255,0    0.41    0.17    2.42
 sp           -983.86,1.82,95.51    3.64    255,255,0    0.33    0.29    1.85
 sp           791.82,2.04,235.06    4.08    255,255,0    0.71    0.73    1.95
 sp           503.01,2.57,29.80    5.14    255,255,0    0.32    0.03    2.30
 sp           498.02,1.75,-728.51    3.51    255,255,0    0.09    0.80    1.41
 sp           -376.17,4.99,-865.18    9.99    255,255,0    0.10    0.22    1.47
 sp           834.31,3.17,-522.73    6.34    255,255,0    0.23    0.63    2.33
 sp           542.40,3.17,603.55    6.33    255,255,0    0.78    0.72    1.82
 sp           370.63,3.68,-179.87    7.36    255,255,0    0.90    0.38    1.20
 sp           732.04,1.09,662.48    2.18    255,255,0    0.03    0.60    2.22
 sp           174.11,6.27,-283.84    12.53    255,255,0    0.12    0.18    1.57
 sp           703.27,1.89,-664.04    3.78    255,255,0    0.17    0.13    2.27
 sp           -354.74,3.52,156.12    7.05    255,255,0    0.89    0.33    1.91
 sp           193.00,8.56,943.27    17.12    255,255,0    0.20    0.75    2.38
 sp           -425.83,7.69,779.91    15.37    255,255,0    0.57    0.88    1.30
 sp           -22.51,1.67,147.46    3.35    255,255,0    0.69    0.60    1.48
 sp           692.96,6.31,361.49    12.62    255,255,0    0.83    0.03    1.85
 sp           856.27,4.33,290.64    8.66    255,255,0    0.49    0.44    2.35
 sp           619.68,5.95,-270.88    11.91    255,255,0    0.22    0.02    2.18
 sp           637.92,1.09,28.39    2.19    255,255,0    0.94    0.58    1.78
 sp           -6.16,1.80,-995.40    3.61    255,255,0    0.10    0.54    1.80
 sp           162.79,2.85,176.18    5.70    255,255,0    0.90    0.64    1.72
 sp           -594.96,1.34,187.21    2.68    255,255,0    0.14    0.64    2.43
 sp           635.89,2.68,-753.40    5.36    255,255,0    0.30    0.06    2.37
 sp           -200.31,6.96,875.09    13.92    255,255,0    0.00    0.45    1.17
 sp           928.45,4.23,-12.46    8.45    255,255,0    0.59    0.89    1.44
 sp           87.80,3.43,125.33    6.85    255,255,0    0.60    0.53    2.14
 sp           281.71,2.43,-578.42    4.86    255,255,0    0.51    0.06    2.08
 sp           -737.08,1.60,478.69    3.20    255,255,0    0.10    0.28    1.94
 sp           -255.81,2.41,761.44    4.81    255,255,0    0.14    0.84    1.41
 sp           452.17,3.06,-646.00    6.12    255,255,0    0.88    0.31    1.10
 sp           410.93,1.13,474.53    2.26    255,255,0    0.58    0.20    1.95
 sp           -977.85,7.62,35.40    15.24    255,255,0    0.54    0.64    1.92
 sp           -488.04,4.30,-800.46    8.60    255,255,0    0.06    0.93    1.80
 sp           103.48,2.43,-686.86    4.86    255,255,0    0.18    0.19    1.65
 sp           258.89,1.26,-99.68    2.51    255,255,0    0.71    0.71    1.19
 sp           -841.56,1.53,528.44    3.06    255,255,0    0.61    0.04    1.14
 sp           -774.37,1.83,-418.45    3.66    255,255,0    0.06    0.30    2.25
 sp           925.61,5.79,371.84    11.57    255,255,0    0.93    0.25    2.22
 sp           549.31,1.50,-686.57    3.00    255,255,0    0.43    0.21    1.93
 sp           -837.32,5.47,258.19    10.94    255,255,0    0.66    0.95    1.04
 sp           -17.22,1.16,-826.03    2.32    255,255,0    0.09    0.86    1.26
 sp           -393.79,3.90,811.90    7.80    255,255,0    0.20    0.99    2.43
 sp           -501.77,2.68,-309.67    5.36    255,255,0    0.39    0.64    1.51
 sp           -99.65,1.16,13.69    2.32    255,255,0    0.34    0.73    1.14
 sp           427.16,8.25,670.75    16.50    255,255,0    0.90    0.23    1.67
 sp           124.87,3.76,-163.89    7.51    255,255,0    0.95    0.44    2.19
 sp           732.66,2.60,389.95    5.20    255,255,0    0.32    0.37    1.88
 sp           -52.09,1.04,873.31    2.08    255,255,0    0.78    0.89    1.67
 sp           153.51,1.11,931.78    2.22    255,255,0    1.00    0.45    1.09
 sp           -407.77,1.91,-865.27    3.83    255,255,0    0.35    0.02    1.35
 sp           -287.00,6.55,617.28    13.11    255,255,0    0.84    0.05    2.29
 sp           866.80,3.02,300.03    6.04    255,255,0    0.16    0.93    1.04
 sp           268.03,2.31,-14.16    4.63    255,255,0    0.87    0.72    1.83
 sp           693.30,3.80,276.97    7.59    255,255,0    0.63    0.18    2.37
 sp           -616.50,1.12,81.66    2.24    255,255,0    0.63    0.58    2.49
 sp           593.36,5.94,-726.42    11.88    255,255,0    0.18    0.74    1.69
 sp           -185.65,1.50,-602.09    3.00    255,255,0    0.62    0.39    1.89
 sp           270.62,2.56,-962.58    5.12    255,255,0    0.63    0.08    2.39
 sp           -135.35,1.57,759.34    3.15    255,255,0    0.98    0.06    2.21
 sp           -271.78,3.31,718.40    6.61    255,255,0    0.85    0.27    1.68
 sp           220.12,5.40,-180.32    10.80    255,255,0    0.09    0.98    1.31
 sp           -538.79,3.36,287.62    6.71    255,255,0    0.94    0.30    1.74
 sp           -908.65,2.15,-167.77    4.30    255,255,0    0.88    0.33    2.38
 sp           -515.78,2.50,-232.29    5.00    255,255,0    0.59    0.87    2.42
 sp           545.81,2.21,775.70    4.42    255,255,0    0.56    0.70    1.89
 sp           -446.84,2.55,-29.65    5.09    255,255,0    0.87    0.77    1.38
 sp           558.08,5.34,376.50    10.69    255,255,0    0.29    0.68    1.97
 sp           -606.35,2.32,-95.74    4.63    255,255,0    0.14    0.71    1.59
 sp           -192.90,3.16,-721.40    6.33    255,255,0    0.23    0.47    1.44
 sp           940.79,3.11,-272.89    6.23    255,255,0    0.68    0.22    2.35
 sp           586.86,3.74,785.67    7.47    255,255,0    0.62    0.11    2.02
 sp           663.56,3.66,497.43    7.32    255,255,0    0.12    0.50    1.88
 sp           515.17,4.04,-83.45    8.07    255,255,0    0.93    0.07    2.05
 sp           619.96,2.04,398.73    4.08    255,255,0    0.08    0.36    1.72
 sp           506.00,4.72,546.05    9.44    255,255,0    0.42    0.86    2.21
 sp           106.69,6.07,-128.82    12.14    255,255,0    0.93    0.25    1.39
 sp           340.30,3.38,-845.41    6.76    255,255,0    0.75    0.13    2.48
 sp           65.83,2.16,-841.67    4.32    255,255,0    0.42    0.24    1.49
 sp           43.67,1.02,-93.60    2.05    255,255,0    0.85    0.58    2.30
 sp           -509.77,1.50,555.94    2.99    255,255,0    0.18    0.23    1.30
 sp           415.24,8.82,-763.73    17.64    255,255,0    0.36    0.36    1.97
 sp           -742.48,3.26,611.67    6.52    255,255,0    0.11    0.93    2.30
 sp           -167.92,5.73,894.67    11.46    255,255,0    0.34    0.93    1.26
 sp           881.37,4.72,-56.55    9.44    255,255,0    0.92    0.05    2.13
 sp           251.57,5.00,-639.33    9.99    255,255,0    0.47    0.68    1.62
 sp           332.56,3.58,-116.51    7.17    255,255,0    0.84    0.20    1.52
 sp           -541.02,5.88,246.08    11.76    255,255,0    0.48    0.50    1.19
 sp           651.46,3.15,513.73    6.31    255,255,0    0.70    0.14    2.34
 sp           64.10,2.11,-726.55    4.22    255,255,0    0.21    0.99    1.80
 sp           682.20,1.38,228.15    2.75    255,255,0    0.35    0.30    2.33
 sp           52.84,4.12,-156.42    8.24    255,255,0    0.26    0.26    2.44
 sp           27.58,6.14,-862.65    12.28    255,255,0    0.63    0.15    1.80
 sp           276.85,3.17,-172.97    6.33    255,255,0    0.60    0.71    2.28
 sp           -833.36,5.32,-37.71    10.65    255,255,0    0.32    0.08    1.29
 sp           -25.59,1.60,83.18    3.20    255,255,0    0.97    0.90    1.18
 sp           -425.14,3.33,-352.13    6.65    255,255,0    0.09    0.23    2.08
 sp           -498.33,1.43,553.20    2.85    255,255,0    0.97    0.34    1.21
 sp           66.67,2.23,-666.55    4.46    255,255,0    0.25    0.14    1.70
 sp           601.68,2.77,5.89    5.55    255,255,0    0.77    0.53    1.27
 sp           -636.71,3.43,-381.90    6.86    255,255,0    0.39    0.92    1.57
 sp           415.13,6.38,-698.23    12.76    255,255,0    0.45    0.95    1.15
 sp           72.51,3.57,-916.84    7.14    255,255,0    0.16    0.87    2.37
 sp           -211.28,1.68,-324.17    3.36    255,255,0    0.44    0.84    1.69
 sp           102.11,4.72,-602.70    9.45    255,255,0    0.86    0.68    1.68
 sp           -108.79,3.65,-771.34    7.31    255,255,0    0.14    0.68    1.39
 sp           173.17,3.22,-49.67    6.45    255,255,0    0.88    0.62    2.39
 sp           43.85,4.32,-756.65    8.63    255,255,0    1.00    0.22    2.47
 sp           -756.29,3.69,360.17    7.38    255,255,0    0.45    0.14    1.49
 sp           344.85,2.14,17.67    4.29    255,255,0    0.04    0.50    1.53
 sp           330.43,5.59,-781.86    11.18    255,255,0    0.77    0.99    1.94
 sp           689.05,3.22,-296.01    6.44    255,255,0    0.36    0.02    1.53
 sp           743.42,4.14,582.82    8.27    255,255,0    0.50    0.35    1.79
 sp           379.85,2.92,684.94    5.83    255,255,0    0.04    0.98    1.32
 sp           -313.47,2.40,587.26    4.81    255,255,0    0.59    0.16    1.26
 sp           -412.24,3.87,46.99    7.75    255,255,0    0.82    0.21    1.24
 sp           -503.88,5.50,258.18    10.99    255,255,0    0.20    0.09    1.36
 sp           -421.66,3.13,849.02    6.26    255,255,0    0.46    0.87    1.40
 sp           569.77,8.88,-776.35    17.76    255,255,0    0.12    0.44    2.30
 sp           558.71,2.41,-187.00    4.81    255,255,0    0.03    0.45    1.63
 sp           -769.38,5.07,-382.10    10.13    255,255,0    0.26    0.09    2.29
 sp           -682.92,2.14,-705.01    4.28    255,255,0    0.03    0.11    2.00
 sp           27.99,2.44,732.16    4.88    255,255,0    0.02    0.50    1.89
 sp           -355.26,2.12,617.80    4.23    255,255,0    0.07    0.93    1.78
 sp           511.76,3.65,748.30    7.30    255,255,0    0.57    0.53    2.11
 sp           133.97,1.01,-732.11    2.02    255,255,0    0.36    0.36    2.49
 sp           15.73,1.18,-627.84    2.36    255,255,0    0.13    0.75    1.23
 sp           437.85,5.72,-20.04    11.45    255,255,0    0.29    0.36    1.80
 sp           142.36,5.38,214.06    10.76    255,255,0    0.14    0.19    1.95
 sp           -340.45,1.49,679.67    2.98    255,255,0    0.13    0.25    2.02
 sp           375.84,3.01,-262.48    6.03    255,255,0    0.15    0.94    2.25
 sp           267.39,1.20,-845.56    2.39    255,255,0    0.27    0.04    1.53
 sp           -475.20,2.01,-22.22    4.01    255,255,0    0.48    0.85    2.31
 sp           575.80,2.33,386.90    4.66    255,255,0    0.63    0.53    1.17
 sp           698.77,3.02,167.38    6.03    255,255,0    0.00    0.47    2.45
 sp           -578.14,2.36,46.02    4.73    255,255,0    0.20    0.91    1.52
 sp           -459.27,1.34,708.42    2.68    255,255,0    0.52    0.29    2.41
 sp           -225.75,8.57,-128.23    17.14    255,255,0    0.77    0.28    1.98
 sp           -35.79,3.88,202.04    7.76    255,255,0    0.32    0.67    1.88
 sp           -645.56,2.25,280.02    4.49    255,255,0    0.17    0.33    1.27
 sp           284.01,3.19,83.81    6.38    255,255,0    0.85    0.30    2.13
 sp           -702.38,2.12,-518.05    4.25    255,255,0    0.84    0.43    2.41
 sp           619.48,3.87,-114.27    7.73    255,255,0    0.19    0.69    1.82
 sp           171.01,2.30,-594.48    4.61    255,255,0    0.34    0.96    1.20
 sp           573.76,2.09,-30.65    4.18    255,255,0    0.69    0.29    1.85
 sp           626.51,1.55,601.06    3.09    255,255,0    0.93    0.49    1.53
 sp           -285.02,1.25,932.03    2.50    255,255,0    0.16    0.32    2.38
 sp           220.24,3.73,885.81    7.47    255,255,0    0.20    0.94    1.63
 sp           632.42,3.15,-9.04    6.30    255,255,0    0.53    0.11    2.32
 sp           -645.75,2.01,-706.79    4.02    255,255,0    0.83    0.66    2.24
 sp           5.52,5.12,-906.51    10.23    255,255,0    0.35    0.70    1.19
 sp           989.37,1.41,-6.81    2.82    255,255,0    0.80    0.84    1.66
 sp           -0.76,5.55,-927.68    11.10    255,255,0    0.08    0.59    2.21
 sp           -198.87,5.15,709.41    10.30    255,255,0    0.57    0.78    2.21
 sp           168.50,4.00,-673.39    7.99    255,255,0    0.05    0.74    1.17
 sp           -837.70,3.18,102.44    6.35    255,255,0    0.56    0.14    1.61
 sp           -837.12,1.46,-97.36    2.93    255,255,0    0.32    0.01    1.28
 sp           457.16,4.31,806.25    8.62    255,255,0    0.87    0.91    1.60
 sp           98.74,3.24,-187.27    6.48    255,255,0    0.92    0.28    1.23
 sp           -359.99,3.20,123.65    6.41    255,255,0    0.24    0.03    1.59
 sp           631.32,5.65,256.90    11.30    255,255,0    0.28    0.95    1.12
 sp           397.04,1.25,883.76    2.49    255,255,0    0.33    0.61    1.39
 sp           205.26,1.62,54.17    3.23    255,255,0    0.70    0.34    2.05
 sp           -315.25,2.17,882.64    4.34    255,255,0    0.54    0.54    1.99
 sp           -686.87,9.63,195.29    19.26    255,255,0    0.59    0.94    2.35
 sp           -253.85,2.22,-203.82    4.44    255,255,0    0.99    0.35    2.32
 sp           -131.85,3.85,-890.41    7.69    255,255,0    0.05    0.98    1.56
 sp           554.49,2.04,-5.68    4.08    255,255,0    0.32    0.93    1.26
 sp           960.15,1.07,-114.61    2.13    255,255,0    0.89    0.05    1.67
 sp           -355.10,4.01,569.15    8.02    255,255,0    0.29    0.46    1.82
 sp           953.06,2.36,164.58    4.72    255,255,0    0.52    0.57    1.86
 sp           -787.04,6.38,-7.37    12.76    255,255,0    0.78    0.30    1.30
 sp           -83.33,2.81,-769.18    5.61    255,255,0    0.41    0.34    1.13
 sp           -337.26,4.84,-67.33    9.67    255,255,0    0.93    0.24    2.09
 sp           330.20,2.39,233.94    4.77    255,255,0    0.40    0.50    1.99
 sp           -673.56,5.56,332.35    11.13    255,255,0    0.08    0.94    1.48
 sp           469.55,1.48,546.22    2.95    255,255,0    0.45    0.64    1.20
 sp           -666.60,3.51,544.01    7.01    255,255,0    0.00    0.44    2.34
 sp           421.74,2.90,732.20    5.81    255,255,0    0.42    0.99    1.20
 sp           457.50,2.97,597.68    5.95    255,255,0    0.70    0.11    1.58
 sp           -402.21,6.80,-126.92    13.60    255,255,0    0.62    0.26    1.25
 sp           114.40,4.86,-679.84    9.73    255,255,0    0.09    0.79    2.09
 sp           573.43,4.56,-54.64    9.11    255,255,0    0.42    0.62    1.77
 sp           206.33,2.80,-353.94    5.60    255,255,0    0.49    0.12    1.41
 sp           10.24,1.96,194.44    3.92    255,255,0    0.90    0.02    2.09
 sp           -177.94,3.92,-411.46    7.83    255,255,0    0.99    0.25    2.49
 sp           502.01,2.67,-160.72    5.33    255,255,0    0.51    0.61    2.02
 sp           -94.48,1.02,-580.54    2.04    255,255,0    0.65    0.70    1.18
 sp           -29.68,1.70,-478.49    3.39    255,255,0    0.49    0.91    2.17
 sp           -630.60,2.31,-467.95    4.61    255,255,0    0.45    0.07    2.43
 sp           881.05,5.03,-271.90    10.05    255,255,0    0.47    0.10    1.43
 sp           360.64,3.82,-808.34    7.63    255,255,0    0.63    0.04    2.02
 sp           -114.49,1.02,714.83    2.04    255,255,0    1.00    0.54    1.01
 sp           439.39,1.36,-336.67    2.72    255,255,0    0.78    0.90    1.10
 sp           -30.03,6.75,-508.66    13.50    255,255,0    0.49    0.24    1.26
 sp           867.94,2.90,494.74    5.80    255,255,0    0.72    0.23    1.69
 sp           -116.23,1.92,-291.06    3.84    255,255,0    0.22    0.69    1.22
 sp           652.65,1.44,-428.99    2.88    255,255,0    0.23    0.22    2.19
 sp           404.46,1.02,-664.38    2.04    255,255,0    0.50    0.61    2.41
 sp           54.51,3.05,30.66    6.09    255,255,0    0.28    0.12    1.07
 sp           791.10,1.91,-265.71    3.83    255,255,0    0.80    0.32    1.20
 sp           -634.08,4.47,601.57    8.94    255,255,0    0.28    0.42    1.36
 sp           125.48,3.29,-52.39    6.58    255,255,0    0.62    0.33    1.34
 sp           -663.43,1.24,638.24    2.49    255,255,0    0.63    0.60    2.15
 sp           377.36,2.53,761.55    5.07    255,255,0    0.47    0.07    1.66
 sp           510.46,2.05,-138.38    4.09    255,255,0    0.49    0.12    2.50
 sp           -871.60,1.07,36.24    2.14    255,255,0    0.37    0.27    1.66
 sp           839.56,1.55,-50.55    3.11    255,255,0    0.07    0.02    1.87
 sp           -258.22,4.54,786.91    9.09    255,255,0    0.93    0.19    1.71
 sp           -13.29,2.18,-217.76    4.35    255,255,0    0.13    0.31    1.91
 sp           -611.56,6.64,-246.28    13.29    255,255,0    0.78    0.18    2.22
 sp           -512.51,1.52,-401.69    3.04    255,255,0    0.68    0.68    1.75
 sp           436.75,1.05,-32.62    2.09    255,255,0    0.11    0.23    2.47
 sp           329.82,3.63,-239.46    7.27    255,255,0    0.64    0.78    1.90
 sp           360.61,4.33,-159.10    8.65    255,255,0    0.80    0.10    2.40
 sp           30.54,1.56,-355.83    3.12    255,255,0    0.45    0.72    2.26
 sp           597.98,5.20,-315.87    10.40    255,255,0    0.47    0.84    1.12
 sp           -325.03,1.08,-744.16    2.16    255,255,0    0.21    0.01    2.00
 sp           -74.38,2.40,241.02    4.80    255,255,0    0.62    0.66    1.38
 sp           -414.65,2.33,139.10    4.67    255,255,0    0.31    0.94    1.77
 sp           -686.43,2.96,-198.92    5.92    255,255,0    0.14    0.87    1.20
 sp           122.53,3.55,43.55    7.10    255,255,0    0.52    0.28    1.38
 sp           32.43,2.69,-407.19    5.39    255,255,0    0.77    0.30    2.40
 sp           -354.67,1.37,11.35    2.75    255,255,0    0.77    0.80    1.45
 sp           -879.38,1.28,51.82    2.56    255,255,0    0.98    0.85    1.80
 sp           140.18,3.98,-913.22    7.95    255,255,0    0.64    0.17    2.11
 sp           -655.19,1.15,-670.55    2.29    255,255,0    0.16    0.73    1.09
 sp           -687.10,3.79,158.71    7.58    255,255,0    0.15    0.97    1.04
 sp           -883.90,1.17,395.95    2.35    255,255,0    0.07    0.85    2.13
 sp           929.71,3.49,-138.84    6.99    255,255,0    0.82    0.49    2.46
 sp           449.43,6.77,-672.18    13.53    255,255,0    0.37    0.69    1.25
 sp           -604.47,5.04,-528.10    10.09    255,255,0    0.78    0.23    1.21
 sp           -465.15,2.08,655.54    4.16    255,255,0    0.72    0.61    1.52
 sp           316.07,1.18,-578.02    2.36    255,255,0    0.01    0.07    1.07
 sp           859.68,5.07,-233.80    10.13    255,255,0    0.71    0.87    2.34
 sp           -99.40,3.30,-80.67    6.59    255,255,0    0.34    0.33    1.90
 sp           813.53,1.73,64.24    3.46    255,255,0    0.24    0.37    2.11
 sp           -599.42,5.86,591.47    11.71    255,255,0    0.72    0.20    1.04
 sp           -544.80,7.00,142.65    13.99    255,255,0    0.25    0.28    1.78
 sp           -217.72,1.20,-698.71    2.41    255,255,0    0.51    0.87    1.36
 sp           -851.73,7.64,477.01    15.29    255,255,0    0.54    0.97    1.46
 sp           -580.95,6.26,-561.73    12.52    255,255,0    0.73    0.33    2.32
 sp           -117.82,3.66,-451.46    7.31    255,255,0    0.06    0.09    1.04
